Vehicle ID,Make,Short Model,Long Model,Trim,Derivative,Year introduced,Year discontinued,Currently Available
75235,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 220d Sport 5dr Tip Auto [Comand],2016,,Y
75157,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 220d AMG Line 5dr Tip Auto,2016,,Y
75236,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 220d AMG Line 5dr Tip Auto [Map Pilot],2016,,Y
75237,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 220d AMG Line 5dr Tip Auto [Comand],2016,,Y
75158,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 220d Sport 4Matic 5dr Tip Auto,2016,,Y
75238,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 220d Sport 4Matic 5dr Tip Auto [Map Pilot],2016,,Y
75239,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 220d Sport 4Matic 5dr Tip Auto [Comand],2016,,Y
75159,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 220d AMG Line 4Matic 5dr Tip Auto,2016,,Y
75240,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 220d AMG Line 4Matic 5dr Tip Auto [Map Pilot],2016,,Y
75241,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 220d AMG Line 4Matic 5dr Tip Auto [Comand],2016,,Y
75134,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG COUPE,AMG,CLA 45 4Matic 4dr Tip Auto,2016,,Y
75183,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG COUPE,AMG,CLA 45 4Matic 4dr Tip Auto [Map Pilot],2016,,Y
75184,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG COUPE,AMG,CLA 45 4Matic 4dr Tip Auto [Comand],2016,,Y
75151,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG SHOOTING BRAKE,AMG,CLA 45 4Matic 5dr Tip Auto,2016,,Y
75242,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG SHOOTING BRAKE,AMG,CLA 45 4Matic 5dr Tip Auto [Map Pilot],2016,,Y
75243,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG SHOOTING BRAKE,AMG,CLA 45 4Matic 5dr Tip Auto [Comand],2016,,Y
78624,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 4dr,2017,,Y
78772,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 4dr [Map Pilot],2017,,Y
78773,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 4dr [Comand],2017,,Y
78625,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 4dr Tip Auto,2017,,Y
78774,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 4dr Tip Auto [Map Pilot],2017,,Y
78775,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 4dr Tip Auto [Comand],2017,,Y
78626,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt AMG 4dr,2017,,Y
78777,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt AMG 4dr [Comand],2017,,Y
78627,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt AMG 4dr Tip Auto,2017,,Y
78779,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt AMG 4dr Tip Auto [Comand],2017,,Y
78628,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt AMG 4Matic 4dr Tip Auto,2017,,Y
78781,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt AMG 4Matic 4dr Tip Auto [Comand],2017,,Y
78629,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 4dr,2017,,Y
78764,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 4dr [Map Pilot],2017,,Y
78765,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 4dr [Comand],2017,,Y
78630,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 4dr Tip Auto,2017,,Y
78766,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 4dr Tip Auto [Map Pilot],2017,,Y
78767,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 4dr Tip Auto [Comand],2017,,Y
78631,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4dr Tip Auto,2017,,Y
78768,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4dr Tip Auto [Map Pilot],2017,,Y
78769,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4dr Tip Auto [Comand],2017,,Y
78632,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4Matic 4dr Tip Auto,2017,,Y
78770,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4Matic 4dr Tip Auto [Map Pilot],2017,,Y
78771,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4Matic 4dr Tip Auto [Comand],2017,,Y
78634,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 5dr,2017,,Y
78790,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 5dr [Map Pilot],2017,,Y
78791,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 5dr [Comand],2017,,Y
78635,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 5dr Tip Auto,2017,,Y
78792,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 5dr Tip Auto [Map Pilot],2017,,Y
78793,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 180 WhiteArt 5dr Tip Auto [Comand],2017,,Y
78636,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt 4Matic AMG 5dr Tip Auto,2017,,Y
78795,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,250 AMG WhiteArt,CLA 250 WhiteArt 4Matic AMG 5dr Tip Auto [Comand],2017,,Y
78637,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 5dr,2017,,Y
78782,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 5dr [Map Pilot],2017,,Y
78783,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 5dr [Comand],2017,,Y
78638,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 5dr Tip Auto,2017,,Y
78784,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 5dr Tip Auto [Map Pilot],2017,,Y
78785,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 200d WhiteArt 5dr Tip Auto [Comand],2017,,Y
78639,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 5dr Tip Auto,2017,,Y
78786,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 5dr Tip Auto [Map Pilot],2017,,Y
78787,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 5dr Tip Auto [Comand],2017,,Y
78640,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4Matic 5dr Tip Auto,2017,,Y
78788,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4Matic 5dr Tip Auto [Map Pilot],2017,,Y
78789,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE SPECIAL EDITION,WhiteArt,CLA 220d WhiteArt 4Matic 5dr Tip Auto [Comand],2017,,Y
78633,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG COUPE SPECIAL EDITION,AMG Yellow Night Edition,CLA 45 4Matic Yellow Night Edition 4dr Tip Auto,2017,,Y
